Index,atemp,casual,casuallag1,casuallag24,count,countlag1,countlag24,date,datetime,day,holiday,hour,humidity,month,registered,registeredlag1,registeredlag24,season,temp,weather,weekday,windspeed,wknum,workingday,year
40969_22,19.695,3,7,3,126,197,111,3/1/2012,3/1/2012 22:00,1,0,22,50,3,123,190,108,1,15.58,1,4,16.9979,9,1,2012
40969_23,17.425,9,3,3,85,126,73,3/1/2012,3/1/2012 23:00,1,0,23,50,3,76,123,70,1,14.76,1,4,15.0013,9,1,2012
40970_0,16.665,1,10,2,46,82,34,3/2/2012,3/2/2012 0:00,2,0,0,53,3,45,72,32,1,13.94,1,5,11.0014,9,1,2012
40970_1,15.91,2,1,2,20,46,18,3/2/2012,3/2/2012 1:00,2,0,1,49,3,18,45,16,1,13.94,1,5,15.0013,9,1,2012
40970_2,15.91,2,2,1,6,20,12,3/2/2012,3/2/2012 2:00,2,0,2,53,3,4,18,11,1,13.94,1,5,19.0012,9,1,2012
40970_3,15.91,0,2,0,3,6,1,3/2/2012,3/2/2012 3:00,2,0,3,57,3,3,4,1,1,13.12,1,5,12.998,9,1,2012
40970_4,17.425,0,0,0,2,3,1,3/2/2012,3/2/2012 4:00,2,0,4,61,3,2,3,1,1,13.12,1,5,0,9,1,2012
40970_5,16.665,0,0,0,24,2,16,3/2/2012,3/2/2012 5:00,2,0,5,70,3,24,2,16,1,12.3,1,5,0,9,1,2012
40970_6,16.665,4,0,1,92,24,71,3/2/2012,3/2/2012 6:00,2,0,6,70,3,88,24,70,1,12.3,1,5,0,9,1,2012
40970_7,16.665,4,4,4,262,92,226,3/2/2012,3/2/2012 7:00,2,0,7,70,3,258,88,222,1,12.3,1,5,0,9,1,2012
40970_8,15.15,16,4,4,549,262,520,3/2/2012,3/2/2012 8:00,2,0,8,75,3,533,258,516,1,11.48,1,5,6.0032,9,1,2012
40970_9,16.665,15,16,8,314,549,283,3/2/2012,3/2/2012 9:00,2,0,9,81,3,299,533,275,1,12.3,1,5,0,9,1,2012
40970_10,17.425,14,15,13,132,314,116,3/2/2012,3/2/2012 10:00,2,0,10,50,3,118,299,103,1,14.76,1,5,11.0014,9,1,2012
40970_11,19.695,40,14,9,194,132,142,3/2/2012,3/2/2012 11:00,2,0,11,46,3,154,118,133,1,15.58,1,5,12.998,9,1,2012
40970_12,20.455,40,40,21,234,194,198,3/2/2012,3/2/2012 12:00,2,0,12,43,3,194,154,177,1,16.4,1,5,11.0014,9,1,2012
40970_13,21.21,31,40,34,222,234,205,3/2/2012,3/2/2012 13:00,2,0,13,44,3,191,194,171,1,17.22,1,5,15.0013,9,1,2012
40970_14,21.97,29,31,33,205,222,170,3/2/2012,3/2/2012 14:00,2,0,14,44,3,176,191,137,1,18.04,2,5,19.0012,9,1,2012
40970_15,21.21,5,29,41,78,205,221,3/2/2012,3/2/2012 15:00,2,0,15,50,3,73,176,180,1,17.22,2,5,19.9995,9,1,2012
40970_16,20.455,1,5,56,50,78,307,3/2/2012,3/2/2012 16:00,2,0,16,58,3,49,73,251,1,16.4,3,5,19.9995,9,1,2012
40970_17,17.425,5,1,36,128,50,465,3/2/2012,3/2/2012 17:00,2,0,17,81,3,123,49,429,1,14.76,3,5,15.0013,9,1,2012
40970_18,17.425,6,5,15,160,128,377,3/2/2012,3/2/2012 18:00,2,0,18,87,3,154,123,362,1,14.76,3,5,12.998,9,1,2012
40970_19,17.425,12,6,16,174,160,282,3/2/2012,3/2/2012 19:00,2,0,19,87,3,162,154,266,1,14.76,3,5,12.998,9,1,2012
40970_20,17.425,7,12,13,100,174,171,3/2/2012,3/2/2012 20:00,2,0,20,87,3,93,162,158,1,14.76,2,5,12.998,9,1,2012
40970_21,18.18,2,7,15,101,100,129,3/2/2012,3/2/2012 21:00,2,0,21,87,3,99,93,114,1,14.76,3,5,6.0032,9,1,2012
40970_22,18.94,6,2,15,75,101,107,3/2/2012,3/2/2012 22:00,2,0,22,87,3,69,99,92,1,14.76,2,5,0,9,1,2012
40970_23,18.94,4,6,10,23,75,82,3/2/2012,3/2/2012 23:00,2,0,23,87,3,19,69,72,1,14.76,2,5,0,9,1,2012
40971_0,18.18,1,12,5,22,74,86,3/3/2012,3/3/2012 0:00,3,0,0,93,3,21,62,81,1,14.76,3,6,6.0032,9,0,2012
40971_1,18.94,0,1,7,44,22,45,3/3/2012,3/3/2012 1:00,3,0,1,93,3,44,21,38,1,14.76,3,6,0,9,0,2012
40971_2,18.18,4,0,6,38,44,45,3/3/2012,3/3/2012 2:00,3,0,2,93,3,34,44,39,1,14.76,3,6,6.0032,9,0,2012
40971_3,17.425,1,4,3,21,38,18,3/3/2012,3/3/2012 3:00,3,0,3,93,3,20,34,15,1,14.76,2,6,11.0014,9,0,2012
40971_4,17.425,0,1,3,2,21,7,3/3/2012,3/3/2012 4:00,3,0,4,93,3,2,20,4,1,14.76,2,6,12.998,9,0,2012
40971_5,18.18,1,0,0,2,2,1,3/3/2012,3/3/2012 5:00,3,0,5,93,3,1,2,1,1,14.76,2,6,6.0032,9,0,2012
40971_6,18.18,1,1,1,7,2,9,3/3/2012,3/3/2012 6:00,3,0,6,93,3,6,1,8,1,14.76,2,6,6.0032,9,0,2012
40971_7,17.425,2,1,8,16,7,41,3/3/2012,3/3/2012 7:00,3,0,7,93,3,14,6,33,1,14.76,2,6,8.9981,9,0,2012
40971_8,18.94,2,2,10,48,16,102,3/3/2012,3/3/2012 8:00,3,0,8,93,3,46,14,92,1,14.76,3,6,0,9,0,2012
40971_9,19.695,7,2,22,94,48,138,3/3/2012,3/3/2012 9:00,3,0,9,87,3,87,46,116,1,15.58,3,6,6.0032,9,0,2012
40971_10,20.455,31,7,48,168,94,205,3/3/2012,3/3/2012 10:00,3,0,10,87,3,137,87,157,1,16.4,2,6,0,9,0,2012
40971_11,20.455,33,31,102,214,168,286,3/3/2012,3/3/2012 11:00,3,0,11,87,3,181,137,184,1,16.4,2,6,6.0032,9,0,2012
40971_12,21.21,47,33,128,299,214,369,3/3/2012,3/3/2012 12:00,3,0,12,67,3,252,181,241,1,17.22,2,6,16.9979,9,0,2012
40971_13,21.97,87,47,165,339,299,384,3/3/2012,3/3/2012 13:00,3,0,13,51,3,252,252,219,1,18.04,1,6,19.0012,9,0,2012
40971_14,22.725,151,87,183,430,339,427,3/3/2012,3/3/2012 14:00,3,0,14,44,3,279,252,244,1,18.86,2,6,23.9994,9,0,2012
40971_15,23.485,145,151,229,399,430,499,3/3/2012,3/3/2012 15:00,3,0,15,29,3,254,279,270,1,19.68,1,6,19.9995,9,0,2012
40971_16,24.24,167,145,186,467,399,404,3/3/2012,3/3/2012 16:00,3,0,16,27,3,300,254,218,1,20.5,1,6,19.9995,9,0,2012
40971_17,24.24,106,167,142,385,467,364,3/3/2012,3/3/2012 17:00,3,0,17,23,3,279,300,222,1,20.5,1,6,22.0028,9,0,2012
40971_18,24.24,53,106,70,303,385,246,3/3/2012,3/3/2012 18:00,3,0,18,25,3,250,279,176,1,20.5,1,6,16.9979,9,0,2012
40971_19,22.725,34,53,38,225,303,188,3/3/2012,3/3/2012 19:00,3,0,19,33,3,191,250,150,1,18.86,1,6,11.0014,9,0,2012
40971_20,21.97,28,34,25,149,225,148,3/3/2012,3/3/2012 20:00,3,0,20,30,3,121,191,123,1,18.04,1,6,8.9981,9,0,2012
40971_21,22.725,24,28,25,154,149,114,3/3/2012,3/3/2012 21:00,3,0,21,19,3,130,121,89,1,18.86,1,6,22.0028,9,0,2012
40971_22,21.97,19,24,17,134,154,118,3/3/2012,3/3/2012 22:00,3,0,22,21,3,115,130,101,1,18.04,1,6,8.9981,9,0,2012
40971_23,21.21,12,19,12,106,134,74,3/3/2012,3/3/2012 23:00,3,0,23,24,3,94,115,62,1,17.22,1,6,0,9,0,2012
40972_0,20.455,5,5,9,72,35,74,3/4/2012,3/4/2012 0:00,4,0,0,30,3,67,30,65,1,16.4,2,7,23.9994,10,0,2012
40972_1,19.695,16,5,10,76,72,72,3/4/2012,3/4/2012 1:00,4,0,1,34,3,60,67,62,1,15.58,2,7,12.998,10,0,2012
40972_2,17.425,14,16,3,80,76,48,3/4/2012,3/4/2012 2:00,4,0,2,40,3,66,60,45,1,14.76,2,7,11.0014,10,0,2012
40972_3,17.425,5,14,3,26,80,15,3/4/2012,3/4/2012 3:00,4,0,3,43,3,21,66,12,1,14.76,2,7,8.9981,10,0,2012
40972_4,16.665,3,5,0,14,26,3,3/4/2012,3/4/2012 4:00,4,0,4,46,3,11,21,3,1,13.94,2,7,12.998,10,0,2012
40972_5,15.91,0,3,1,5,14,2,3/4/2012,3/4/2012 5:00,4,0,5,46,3,5,11,1,1,13.94,2,7,15.0013,10,0,2012
40972_6,13.635,0,0,0,5,5,5,3/4/2012,3/4/2012 6:00,4,0,6,52,3,5,5,5,1,12.3,2,7,19.9995,10,0,2012
40972_7,13.635,2,0,2,23,5,14,3/4/2012,3/4/2012 7:00,4,0,7,52,3,21,5,12,1,12.3,2,7,19.9995,10,0,2012
40972_8,13.635,12,2,8,66,23,56,3/4/2012,3/4/2012 8:00,4,0,8,52,3,54,21,48,1,12.3,1,7,22.0028,10,0,2012
40972_9,13.635,14,12,20,118,66,93,3/4/2012,3/4/2012 9:00,4,0,9,49,3,104,54,73,1,12.3,1,7,30.0026,10,0,2012
40972_10,13.635,31,14,49,192,118,191,3/4/2012,3/4/2012 10:00,4,0,10,49,3,161,104,142,1,12.3,1,7,22.0028,10,0,2012
40972_11,14.395,64,31,82,256,192,226,3/4/2012,3/4/2012 11:00,4,0,11,45,3,192,161,144,1,13.12,1,7,26.0027,10,0,2012
40972_12,15.15,71,64,71,327,256,255,3/4/2012,3/4/2012 12:00,4,0,12,42,3,256,192,184,1,13.94,1,7,23.9994,10,0,2012
40972_13,16.665,108,71,64,364,327,261,3/4/2012,3/4/2012 13:00,4,0,13,37,3,256,256,197,1,14.76,1,7,23.9994,10,0,2012
40972_14,16.665,106,108,48,332,364,237,3/4/2012,3/4/2012 14:00,4,0,14,34,3,226,256,189,1,14.76,1,7,23.9994,10,0,2012
40972_15,15.91,82,106,85,334,332,253,3/4/2012,3/4/2012 15:00,4,0,15,32,3,252,226,168,1,14.76,1,7,35.0008,10,0,2012
40972_16,15.91,68,82,62,299,334,212,3/4/2012,3/4/2012 16:00,4,0,16,29,3,231,252,150,1,14.76,1,7,32.9975,10,0,2012
40972_17,14.395,49,68,22,263,299,157,3/4/2012,3/4/2012 17:00,4,0,17,31,3,214,231,135,1,13.94,1,7,36.9974,10,0,2012
40972_18,13.635,20,49,23,184,263,167,3/4/2012,3/4/2012 18:00,4,0,18,33,3,164,214,144,1,13.12,1,7,40.9973,10,0,2012
40972_19,12.88,12,20,18,132,184,119,3/4/2012,3/4/2012 19:00,4,0,19,36,3,120,164,101,1,12.3,1,7,32.9975,10,0,2012
40972_20,13.635,8,12,22,88,132,103,3/4/2012,3/4/2012 20:00,4,0,20,38,3,80,120,81,1,11.48,1,7,16.9979,10,0,2012
40972_21,13.635,9,8,3,79,88,36,3/4/2012,3/4/2012 21:00,4,0,21,36,3,70,80,33,1,11.48,1,7,15.0013,10,0,2012
40972_22,12.12,9,9,8,62,79,55,3/4/2012,3/4/2012 22:00,4,0,22,41,3,53,70,47,1,10.66,1,7,16.9979,10,0,2012
40972_23,12.88,2,9,5,26,62,35,3/4/2012,3/4/2012 23:00,4,0,23,41,3,24,53,30,1,10.66,1,7,12.998,10,0,2012
40973_0,11.365,2,2,0,17,36,9,3/5/2012,3/5/2012 0:00,5,0,0,44,3,15,34,9,1,9.84,1,1,12.998,10,1,2012
40973_1,12.12,3,2,0,6,17,6,3/5/2012,3/5/2012 1:00,5,0,1,48,3,3,15,6,1,9.84,1,1,8.9981,10,1,2012
40973_2,12.12,1,3,0,4,6,4,3/5/2012,3/5/2012 2:00,5,0,2,48,3,3,3,4,1,9.84,1,1,8.9981,10,1,2012
40973_3,11.365,0,1,0,1,4,1,3/5/2012,3/5/2012 3:00,5,0,3,51,3,1,3,1,1,9.02,1,1,11.0014,10,1,2012
40973_4,11.365,0,0,0,1,1,2,3/5/2012,3/5/2012 4:00,5,0,4,55,3,1,1,2,1,8.2,1,1,6.0032,10,1,2012
40973_5,11.365,1,0,0,18,1,17,3/5/2012,3/5/2012 5:00,5,0,5,55,3,17,1,17,1,8.2,1,1,6.0032,10,1,2012
40973_6,9.85,2,1,1,91,18,72,3/5/2012,3/5/2012 6:00,5,0,6,59,3,89,17,71,1,7.38,1,1,8.9981,10,1,2012
40973_7,9.85,7,2,1,260,91,195,3/5/2012,3/5/2012 7:00,5,0,7,59,3,253,89,194,1,7.38,1,1,8.9981,10,1,2012
40973_8,11.365,13,7,4,428,260,417,3/5/2012,3/5/2012 8:00,5,0,8,59,3,415,253,413,1,8.2,1,1,7.0015,10,1,2012
40973_9,12.88,11,13,7,197,428,205,3/5/2012,3/5/2012 9:00,5,0,9,60,3,186,415,198,1,9.02,2,1,6.0032,10,1,2012
40973_10,12.88,12,11,1,86,197,71,3/5/2012,3/5/2012 10:00,5,0,10,60,3,74,186,70,1,9.84,2,1,0,10,1,2012
40973_11,13.635,17,12,5,103,86,90,3/5/2012,3/5/2012 11:00,5,0,11,56,3,86,74,85,1,10.66,2,1,8.9981,10,1,2012
40973_12,15.15,15,17,7,137,103,118,3/5/2012,3/5/2012 12:00,5,0,12,52,3,122,86,111,1,10.66,2,1,0,10,1,2012
40973_13,12.88,11,15,11,120,137,140,3/5/2012,3/5/2012 13:00,5,0,13,55,3,109,122,129,1,10.66,2,1,19.9995,10,1,2012
40973_14,12.88,13,11,10,128,120,135,3/5/2012,3/5/2012 14:00,5,0,14,57,3,115,109,125,1,11.48,2,1,23.9994,10,1,2012
40973_15,14.395,20,13,10,130,128,155,3/5/2012,3/5/2012 15:00,5,0,15,53,3,110,115,145,1,12.3,2,1,12.998,10,1,2012
40973_16,13.635,30,20,5,210,130,211,3/5/2012,3/5/2012 16:00,5,0,16,45,3,180,110,206,1,12.3,1,1,19.9995,10,1,2012
40973_17,13.635,11,30,8,387,210,407,3/5/2012,3/5/2012 17:00,5,0,17,45,3,376,180,399,1,12.3,3,1,19.9995,10,1,2012
40973_18,11.365,12,11,6,375,387,405,3/5/2012,3/5/2012 18:00,5,0,18,55,3,363,376,399,1,11.48,3,1,43.9989,10,1,2012
40973_19,12.88,6,12,7,226,375,263,3/5/2012,3/5/2012 19:00,5,0,19,53,3,220,363,256,1,10.66,1,1,15.0013,10,1,2012
40973_20,11.365,8,6,4,179,226,214,3/5/2012,3/5/2012 20:00,5,0,20,37,3,171,220,210,1,10.66,1,1,31.0009,10,1,2012
40973_21,11.365,4,8,2,120,179,147,3/5/2012,3/5/2012 21:00,5,0,21,37,3,116,171,145,1,10.66,1,1,26.0027,10,1,2012
40973_22,10.605,2,4,3,78,120,102,3/5/2012,3/5/2012 22:00,5,0,22,35,3,76,116,99,1,9.84,1,1,22.0028,10,1,2012
40973_23,9.09,2,2,2,31,78,36,3/5/2012,3/5/2012 23:00,5,0,23,37,3,29,76,34,1,9.02,1,1,39.0007,10,1,2012
40974_0,10.605,0,2,0,8,57,14,3/6/2012,3/6/2012 0:00,6,0,0,37,3,8,55,14,1,9.02,1,2,19.9995,10,1,2012
40974_1,9.85,0,0,0,6,8,6,3/6/2012,3/6/2012 1:00,6,0,1,44,3,6,8,6,1,8.2,1,2,16.9979,10,1,2012
40974_2,9.85,0,0,0,4,6,3,3/6/2012,3/6/2012 2:00,6,0,2,44,3,4,6,3,1,8.2,1,2,15.0013,10,1,2012
40974_3,8.335,0,0,0,1,4,3,3/6/2012,3/6/2012 3:00,6,0,3,51,3,1,4,3,1,7.38,1,2,19.0012,10,1,2012
40974_4,8.335,0,0,0,3,1,2,3/6/2012,3/6/2012 4:00,6,0,4,51,3,3,1,2,1,7.38,1,2,19.9995,10,1,2012
40974_5,9.09,0,0,2,25,3,22,3/6/2012,3/6/2012 5:00,6,0,5,51,3,25,3,20,1,7.38,1,2,15.0013,10,1,2012
40974_6,10.605,3,0,1,102,25,90,3/6/2012,3/6/2012 6:00,6,0,6,51,3,99,25,89,1,7.38,1,2,7.0015,10,1,2012
40974_7,9.09,5,3,4,275,102,280,3/6/2012,3/6/2012 7:00,6,0,7,55,3,270,99,276,1,6.56,1,2,8.9981,10,1,2012
40974_8,9.09,14,5,3,501,275,513,3/6/2012,3/6/2012 8:00,6,0,8,59,3,487,270,510,1,6.56,1,2,7.0015,10,1,2012
40974_9,13.635,11,14,6,233,501,262,3/6/2012,3/6/2012 9:00,6,0,9,47,3,222,487,256,1,9.02,1,2,0,10,1,2012
40974_10,12.88,16,11,8,129,233,98,3/6/2012,3/6/2012 10:00,6,0,10,44,3,113,222,90,1,9.84,1,2,0,10,1,2012
40974_11,12.88,20,16,5,130,129,112,3/6/2012,3/6/2012 11:00,6,0,11,41,3,110,113,107,1,10.66,1,2,11.0014,10,1,2012
40974_12,13.635,9,20,10,138,130,172,3/6/2012,3/6/2012 12:00,6,0,12,41,3,129,110,162,1,10.66,1,2,7.0015,10,1,2012
40974_13,15.15,16,9,6,164,138,173,3/6/2012,3/6/2012 13:00,6,0,13,39,3,148,129,167,1,12.3,1,2,8.9981,10,1,2012
40974_14,15.15,20,16,13,136,164,124,3/6/2012,3/6/2012 14:00,6,0,14,36,3,116,148,111,1,13.12,1,2,15.0013,10,1,2012
40974_15,15.15,24,20,7,166,136,145,3/6/2012,3/6/2012 15:00,6,0,15,36,3,142,116,138,1,13.94,1,2,19.9995,10,1,2012
40974_16,16.665,22,24,15,250,166,266,3/6/2012,3/6/2012 16:00,6,0,16,32,3,228,142,251,1,14.76,1,2,19.0012,10,1,2012
40974_17,16.665,21,22,19,446,250,523,3/6/2012,3/6/2012 17:00,6,0,17,34,3,425,228,504,1,14.76,1,2,19.0012,10,1,2012
40974_18,15.15,15,21,8,457,446,406,3/6/2012,3/6/2012 18:00,6,0,18,42,3,442,425,398,1,13.94,1,2,22.0028,10,1,2012
40974_19,15.15,9,15,11,287,457,281,3/6/2012,3/6/2012 19:00,6,0,19,46,3,278,442,270,1,13.94,1,2,19.9995,10,1,2012
40974_20,15.91,3,9,6,187,287,184,3/6/2012,3/6/2012 20:00,6,0,20,49,3,184,278,178,1,13.12,1,2,12.998,10,1,2012
40974_21,15.91,5,3,4,148,187,109,3/6/2012,3/6/2012 21:00,6,0,21,49,3,143,184,105,1,13.12,1,2,12.998,10,1,2012
40974_22,13.635,5,5,5,106,148,77,3/6/2012,3/6/2012 22:00,6,0,22,56,3,101,143,72,1,11.48,1,2,11.0014,10,1,2012
40974_23,13.635,3,5,2,54,106,57,3/6/2012,3/6/2012 23:00,6,0,23,61,3,51,101,55,1,11.48,1,2,15.0013,10,1,2012
40975_0,12.88,3,4,0,15,58,22,3/7/2012,3/7/2012 0:00,7,0,0,65,3,12,54,22,1,11.48,1,3,19.0012,10,1,2012
40975_1,13.635,1,3,0,5,15,5,3/7/2012,3/7/2012 1:00,7,0,1,61,3,4,12,5,1,12.3,1,3,19.9995,10,1,2012
40975_2,14.395,0,1,0,4,5,4,3/7/2012,3/7/2012 2:00,7,0,2,56,3,4,4,4,1,12.3,1,3,19.0012,10,1,2012
40975_3,13.635,1,0,0,3,4,3,3/7/2012,3/7/2012 3:00,7,0,3,56,3,2,4,3,1,12.3,1,3,23.9994,10,1,2012
40975_4,12.88,0,1,0,3,3,1,3/7/2012,3/7/2012 4:00,7,0,4,61,3,3,2,1,1,11.48,1,3,22.0028,10,1,2012
40975_5,12.88,0,0,0,18,3,25,3/7/2012,3/7/2012 5:00,7,0,5,56,3,18,3,25,1,11.48,1,3,19.9995,10,1,2012
40975_6,12.88,4,0,3,108,18,95,3/7/2012,3/7/2012 6:00,7,0,6,61,3,104,18,92,1,11.48,1,3,26.0027,10,1,2012
40975_7,11.365,12,4,3,344,108,321,3/7/2012,3/7/2012 7:00,7,0,7,65,3,332,104,318,1,10.66,1,3,26.0027,10,1,2012
40975_8,12.88,12,12,7,566,344,515,3/7/2012,3/7/2012 8:00,7,0,8,61,3,554,332,508,1,11.48,1,3,19.9995,10,1,2012
40975_9,13.635,12,12,5,264,566,231,3/7/2012,3/7/2012 9:00,7,0,9,61,3,252,554,226,1,12.3,1,3,22.0028,10,1,2012
40975_10,16.665,20,12,12,147,264,120,3/7/2012,3/7/2012 10:00,7,0,10,50,3,127,252,108,1,14.76,1,3,19.9995,10,1,2012
40975_11,21.21,33,20,13,161,147,138,3/7/2012,3/7/2012 11:00,7,0,11,38,3,128,127,125,1,17.22,1,3,19.9995,10,1,2012
40975_12,21.97,40,33,11,215,161,163,3/7/2012,3/7/2012 12:00,7,0,12,38,3,175,128,152,1,18.04,1,3,26.0027,10,1,2012
40975_13,24.24,26,40,11,205,215,170,3/7/2012,3/7/2012 13:00,7,0,13,34,3,179,175,159,1,20.5,1,3,27.9993,10,1,2012
40975_14,25,38,26,6,175,205,134,3/7/2012,3/7/2012 14:00,7,0,14,36,3,137,179,128,1,21.32,1,3,22.0028,10,1,2012
40975_15,25.76,44,38,7,209,175,171,3/7/2012,3/7/2012 15:00,7,0,15,37,3,165,137,164,1,22.14,1,3,30.0026,10,1,2012
40975_16,26.515,34,44,9,288,209,231,3/7/2012,3/7/2012 16:00,7,0,16,37,3,254,165,222,1,22.96,1,3,27.9993,10,1,2012
40975_17,26.515,58,34,17,612,288,487,3/7/2012,3/7/2012 17:00,7,0,17,43,3,554,254,470,1,22.96,1,3,32.9975,10,1,2012
40975_18,26.515,35,58,9,544,612,468,3/7/2012,3/7/2012 18:00,7,0,18,40,3,509,554,459,1,22.96,1,3,31.0009,10,1,2012
40975_19,25.76,16,35,9,361,544,311,3/7/2012,3/7/2012 19:00,7,0,19,42,3,345,509,302,1,22.14,1,3,23.9994,10,1,2012
40975_20,24.24,18,16,4,260,361,211,3/7/2012,3/7/2012 20:00,7,0,20,51,3,242,345,207,1,20.5,1,3,16.9979,10,1,2012
40975_21,21.97,11,18,8,188,260,178,3/7/2012,3/7/2012 21:00,7,0,21,62,3,177,242,170,1,18.04,1,3,16.9979,10,1,2012
40975_22,22.725,10,11,3,159,188,107,3/7/2012,3/7/2012 22:00,7,0,22,59,3,149,177,104,1,18.86,1,3,19.9995,10,1,2012
40975_23,21.97,4,10,4,62,159,58,3/7/2012,3/7/2012 23:00,7,0,23,62,3,58,149,54,1,18.04,1,3,22.0028,10,1,2012
40976_0,21.97,11,9,1,46,85,11,3/8/2012,3/8/2012 0:00,8,0,0,62,3,35,76,10,1,18.04,1,4,22.0028,10,1,2012
40976_1,22.725,4,11,0,21,46,12,3/8/2012,3/8/2012 1:00,8,0,1,63,3,17,35,12,1,18.86,1,4,22.0028,10,1,2012
40976_2,22.725,6,4,0,11,21,6,3/8/2012,3/8/2012 2:00,8,0,2,63,3,5,17,6,1,18.86,1,4,26.0027,10,1,2012
40976_3,22.725,0,6,0,3,11,3,3/8/2012,3/8/2012 3:00,8,0,3,63,3,3,5,3,1,18.86,1,4,26.0027,10,1,2012
40976_4,21.97,0,0,0,2,3,5,3/8/2012,3/8/2012 4:00,8,0,4,72,3,2,3,5,1,18.04,1,4,19.0012,10,1,2012
40976_5,21.21,1,0,0,29,2,18,3/8/2012,3/8/2012 5:00,8,0,5,77,3,28,2,18,1,17.22,1,4,15.0013,10,1,2012
40976_6,21.21,4,1,2,109,29,109,3/8/2012,3/8/2012 6:00,8,0,6,77,3,105,28,107,1,17.22,1,4,16.9979,10,1,2012
40976_7,21.21,8,4,8,334,109,304,3/8/2012,3/8/2012 7:00,8,0,7,77,3,326,105,296,1,17.22,1,4,23.9994,10,1,2012
40976_8,21.97,12,8,15,585,334,594,3/8/2012,3/8/2012 8:00,8,0,8,77,3,573,326,579,1,18.04,1,4,26.0027,10,1,2012
40976_9,22.725,19,12,5,301,585,286,3/8/2012,3/8/2012 9:00,8,0,9,72,3,282,573,281,1,18.86,1,4,31.0009,10,1,2012
40976_10,24.24,19,19,11,138,301,133,3/8/2012,3/8/2012 10:00,8,0,10,68,3,119,282,122,1,20.5,1,4,31.0009,10,1,2012
40976_11,25.76,48,19,19,204,138,168,3/8/2012,3/8/2012 11:00,8,0,11,60,3,156,119,149,1,22.14,2,4,31.0009,10,1,2012
40976_12,26.515,27,48,16,251,204,220,3/8/2012,3/8/2012 12:00,8,0,12,60,3,224,156,204,1,22.96,2,4,30.0026,10,1,2012
40976_13,31.06,35,27,24,233,251,211,3/8/2012,3/8/2012 13:00,8,0,13,49,3,198,224,187,1,24.6,2,4,43.0006,10,1,2012
40976_14,31.06,48,35,37,203,233,211,3/8/2012,3/8/2012 14:00,8,0,14,43,3,155,198,174,1,25.42,2,4,43.0006,10,1,2012
40976_15,31.06,24,48,31,185,203,223,3/8/2012,3/8/2012 15:00,8,0,15,38,3,161,155,192,1,26.24,1,4,46.0022,10,1,2012
40976_16,31.06,37,24,38,342,185,361,3/8/2012,3/8/2012 16:00,8,0,16,41,3,305,161,323,1,25.42,2,4,43.0006,10,1,2012
40976_17,31.06,52,37,49,597,342,600,3/8/2012,3/8/2012 17:00,8,0,17,38,3,545,305,551,1,25.42,1,4,43.9989,10,1,2012
40976_18,31.06,45,52,27,590,597,525,3/8/2012,3/8/2012 18:00,8,0,18,38,3,545,545,498,1,25.42,2,4,36.9974,10,1,2012
40976_19,31.06,21,45,11,416,590,328,3/8/2012,3/8/2012 19:00,8,0,19,40,3,395,545,317,1,24.6,2,4,30.0026,10,1,2012
40976_20,31.06,20,21,12,302,416,254,3/8/2012,3/8/2012 20:00,8,0,20,43,3,282,395,242,1,24.6,2,4,26.0027,10,1,2012
40976_21,31.06,27,20,7,233,302,197,3/8/2012,3/8/2012 21:00,8,0,21,43,3,206,282,190,1,24.6,1,4,26.0027,10,1,2012
40976_22,26.515,12,27,3,153,233,126,3/8/2012,3/8/2012 22:00,8,0,22,49,3,141,206,123,1,22.96,1,4,22.0028,10,1,2012
40976_23,26.515,6,12,9,94,153,85,3/8/2012,3/8/2012 23:00,8,0,23,49,3,88,141,76,1,22.96,2,4,30.0026,10,1,2012
40977_0,27.275,3,4,1,54,23,46,3/9/2012,3/9/2012 0:00,9,0,0,49,3,51,19,45,1,23.78,2,5,31.0009,10,1,2012
40977_1,26.515,4,3,2,26,54,20,3/9/2012,3/9/2012 1:00,9,0,1,52,3,22,51,18,1,22.96,3,5,32.9975,10,1,2012
40977_2,23.485,2,4,2,11,26,6,3/9/2012,3/9/2012 2:00,9,0,2,77,3,9,22,4,1,19.68,3,5,27.9993,10,1,2012
40977_3,22.725,0,2,0,7,11,3,3/9/2012,3/9/2012 3:00,9,0,3,77,3,7,9,3,1,18.86,1,5,35.0008,10,1,2012
40977_4,20.455,0,0,0,1,7,2,3/9/2012,3/9/2012 4:00,9,0,4,66,3,1,7,2,1,16.4,3,5,19.0012,10,1,2012
40977_5,20.455,2,0,0,29,1,24,3/9/2012,3/9/2012 5:00,9,0,5,66,3,27,1,24,1,16.4,3,5,19.0012,10,1,2012
40977_6,20.455,2,2,4,85,29,92,3/9/2012,3/9/2012 6:00,9,0,6,50,3,83,27,88,1,16.4,2,5,23.9994,10,1,2012
40977_7,19.695,6,2,4,268,85,262,3/9/2012,3/9/2012 7:00,9,0,7,40,3,262,83,258,1,15.58,2,5,19.9995,10,1,2012
40977_8,14.395,17,6,16,501,268,549,3/9/2012,3/9/2012 8:00,9,0,8,42,3,484,262,533,1,13.94,2,5,35.0008,10,1,2012
40977_9,14.395,17,17,15,284,501,314,3/9/2012,3/9/2012 9:00,9,0,9,42,3,267,484,299,1,13.94,2,5,35.0008,10,1,2012
40977_10,14.395,14,17,14,159,284,132,3/9/2012,3/9/2012 10:00,9,0,10,36,3,145,267,118,1,13.94,2,5,32.9975,10,1,2012
